drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real
almotriptan,Almotriptan,1.6018460127525014,3.9808285329490856,1.6018460127525014,100,0.272626,0.522567,0.272626,0.522567,1.6018460127525014,0.3133508863137064,0.5166374781085835,0.2400459289161427,0.3800045315521445,0.272626,0.522567,3.9808285329490856,unweighted_total_prob,0.3800045315521445,803.0,728.0,1108.0,1001.0,-0.275961859,0.003827150999999973,-15.542324146050913
alogliptin,Alogliptin,1.2402826898731272,3.1034345235675524,1.2402826898731272,100,0.180613,0.517931,0.180613,0.517931,1.2402826898731272,0.1590417414345369,0.2460011675423267,0.3351199637699419,0.2290411563447338,0.180613,0.517931,3.1034345235675524,unweighted_total_prob,0.2290411563447338,1187.0,133.0,91.0,20.0,-0.36797485899999993,-0.0008088490000000004,-16.419718155432445
alosetron,Alosetron,2.1374544345540905,5.13503690436482,2.1374544345540905,100,0.364203,0.521956,0.364203,0.521956,2.1374544345540905,0.4669288433480354,0.48096906012843,0.1583220878144406,0.4108235789534743,0.364203,0.521956,5.13503690436482,unweighted_total_prob,0.4108235789534743,400.0,1402.0,974.0,1250.0,-0.18438485899999996,0.003216150999999945,-14.388115774635178
alpelisib,Alpelisib,3.544003952806814,9.171006530523297,3.544003952806814,100,0.471663,0.521068,0.471663,0.521068,3.544003952806814,0.6471431685924635,0.4291301809690604,0.0613195789519271,0.442773255614995,0.471663,0.521068,9.171006530523297,unweighted_total_prob,0.442773255614995,46.0,1600.0,732.0,1432.0,-0.07692485899999996,0.002328150999999945,-10.352146148476702
alprazolam,Alprazolam,0.975016052694989,2.42322073783725,0.975016052694989,100,0.171657,0.522418,0.171657,0.522418,0.975016052694989,0.1440222039611598,0.5079392877991874,0.4497158919327473,0.3507277750906883,0.171657,0.522418,2.42322073783725,unweighted_total_prob,0.3507277750906883,1464.0,94.0,1079.0,695.0,-0.37693085899999995,0.0036781510000000184,-17.099931941162748
alprostadil,Alprostadil,1.453678979887625,3.3113479036837767,1.453678979887625,100,0.291651,0.524155,0.291651,0.524155,1.453678979887625,0.3452565027084137,0.609340338587278,0.273287482448037,0.4364962330078841,0.291651,0.524155,3.3113479036837767,unweighted_total_prob,0.4364962330078841,1091.0,892.0,1401.0,1389.0,-0.25693685899999996,0.005415151000000007,-16.21180477531622
altretamine,Altretamine,2.06324224048294,5.003869445994492,2.06324224048294,100,0.286769,0.519292,0.286769,0.519292,2.06324224048294,0.3370692112898086,0.3254524226503212,0.1671132681576233,0.2984313072075766,0.286769,0.519292,5.003869445994492,unweighted_total_prob,0.2984313072075766,425.0,851.0,283.0,205.0,-0.26181885899999996,0.0005521509999999452,-14.519283233005506
alverine,Alverine,1.4234340446535478,3.339953575283284,1.4234340446535478,100,0.334292,0.52181,0.334292,0.52181,1.4234340446535478,0.4167670093410924,0.4724460011675438,0.2809234803928359,0.4118699002820217,0.334292,0.52181,3.339953575283284,unweighted_total_prob,0.4118699002820217,1077.0,1246.0,936.0,1257.0,-0.21429585899999998,0.0030701509999999654,-16.183199103716714
alvimopan,Alvimopan,1.6743525651283535,3.673523291945452,1.6743525651283535,100,0.387417,0.521235,0.387417,0.521235,1.6743525651283535,0.5058595649767731,0.4388791593695291,0.2259228761296189,0.4230800649644447,0.387417,0.521235,3.673523291945452,unweighted_total_prob,0.4230800649644447,924.0,1484.0,790.0,1318.0,-0.16117085899999994,0.0024951509999999733,-15.849629387054547
amantadine,Amantadine,1.336345785250885,3.1727383155375666,1.336345785250885,100,0.2481,0.522856,0.2481,0.522856,1.336345785250885,0.2722198930050814,0.5335084646818459,0.3048413457572658,0.383259612226224,0.2481,0.522856,3.1727383155375666,unweighted_total_prob,0.383259612226224,1153.0,517.0,1167.0,1031.0,-0.30048785899999997,0.004116150999999957,-16.350414363462434
ambenonium,Ambenonium,2.2611328133381883,5.595600830391044,2.2611328133381883,100,0.283492,0.522004,0.283492,0.522004,2.2611328133381883,0.3315735631991146,0.483771161704615,0.1449533671341307,0.355128563388318,0.283492,0.522004,5.595600830391044,unweighted_total_prob,0.355128563388318,289.0,825.0,992.0,736.0,-0.26509585899999993,0.003264150999999993,-13.927551848608955
ambrisentan,Ambrisentan,2.471453078277407,5.646643210202451,2.471453078277407,100,0.32989,0.52295,0.32989,0.52295,2.471453078277407,0.4093846953663486,0.5389959136018715,0.1252916392288698,0.404410571433062,0.32989,0.52295,5.646643210202451,unweighted_total_prob,0.404410571433062,277.0,1216.0,1189.0,1212.0,-0.21869785899999994,0.004210150999999995,-13.876509468797547
amcinonide,Amcinonide,2.178628630237652,5.441217688843603,2.178628630237652,100,0.339602,0.522129,0.339602,0.522129,2.178628630237652,0.4256720723138071,0.4910683012259186,0.1537029166459617,0.3974367327450827,0.339602,0.522129,5.441217688843603,unweighted_total_prob,0.3974367327450827,321.0,1284.0,1021.0,1157.0,-0.20898585899999994,0.0033891509999999236,-14.081934990156396
amdinocillin,Amdinocillin,1.573327281093223,3.6336747370660256,1.573327281093223,100,0.237058,0.520291,0.237058,0.520291,1.573327281093223,0.2537020577235909,0.3837711617046104,0.2459575878824839,0.3041808053477773,0.237058,0.520291,3.6336747370660256,unweighted_total_prob,0.3041808053477773,939.0,433.0,503.0,235.0,-0.31152985899999996,0.0015511509999999173,-15.889477941933974
amifampridine,Amifampridine,1.5155441158218292,3.779290707781906,1.5155441158218292,100,0.353302,0.522332,0.353302,0.522332,1.5155441158218292,0.448647470190679,0.502918855808526,0.2586175578522664,0.4323500419701353,0.353302,0.522332,3.779290707781906,unweighted_total_prob,0.4323500419701353,882.0,1357.0,1060.0,1369.0,-0.19528585899999995,0.003592150999999988,-15.743861971218093
amifostine,Amifostine,1.7343900450505298,4.284768033772703,1.7343900450505298,100,0.266481,0.521973,0.266481,0.521973,1.7343900450505298,0.3030454979959416,0.4819614711033305,0.2151222788252526,0.3570272434047594,0.266481,0.521973,4.284768033772703,unweighted_total_prob,0.3570272434047594,681.0,658.0,981.0,756.0,-0.28210685899999993,0.0032331509999999897,-15.238384645227296
amikacin,Amikacin,1.2055390826892085,2.7991956854239053,1.2055390826892085,100,0.212521,0.523227,0.212521,0.523227,1.2055390826892085,0.2125526170152107,0.5551663747810875,0.3472592159216396,0.3765394399028472,0.212521,0.523227,2.7991956854239053,unweighted_total_prob,0.3765394399028472,1325.0,282.0,1248.0,969.0,-0.336066859,0.004487150999999967,-16.723956993576095
amiloride,Amiloride,2.122728975815696,4.697726963087912,2.122728975815696,100,0.239115,0.523788,0.239115,0.523788,2.122728975815696,0.2571517214778044,0.5879159369527183,0.1600175824620221,0.3700305798646135,0.239115,0.523788,4.697726963087912,unweighted_total_prob,0.3700305798646135,516.0,445.0,1352.0,903.0,-0.309472859,0.005048151000000001,-14.825425715912086
amineptine,Amineptine,2.21366195543669,5.622989565134044,2.21366195543669,100,0.33798,0.523848,0.33798,0.523848,2.21366195543669,0.4229519193680928,0.591418563922943,0.1499079684114954,0.4357297869987134,0.33798,0.523848,5.622989565134044,unweighted_total_prob,0.4357297869987134,282.0,1273.0,1365.0,1386.0,-0.21060785899999995,0.00510815099999995,-13.900163113865954
aminobenzoic_acid,Aminobenzoic_acid,1.2128221445484066,2.85248076729476,1.2128221445484066,100,0.213171,0.520033,0.213171,0.520033,1.2128221445484066,0.2136426906371061,0.3687098657326326,0.3446569325331063,0.3018724090545167,0.213171,0.520033,2.85248076729476,unweighted_total_prob,0.3018724090545167,1299.0,286.0,441.0,223.0,-0.33541685899999996,0.0012931509999999369,-16.670671911705238
aminocaproic_acid,Aminocaproic_acid,1.0925619590794649,2.5332601852714967,1.0925619590794649,100,0.338602,0.52239,0.338602,0.52239,1.0925619590794649,0.4239950359724296,0.5063047285464128,0.3920699591373744,0.4505338976350118,0.338602,0.52239,2.5332601852714967,unweighted_total_prob,0.4505338976350118,1431.0,1278.0,1070.0,1480.0,-0.20998585899999994,0.0036501509999999904,-16.9898924937285
aminoglutethimide,Aminoglutethimide,1.6005613461369628,3.747054416686292,1.6005613461369628,100,0.267259,0.522023,0.267259,0.522023,1.6005613461369628,0.3043502322695333,0.4848803269118532,0.2403076967943531,0.3637537630314253,0.267259,0.522023,3.747054416686292,unweighted_total_prob,0.3637537630314253,894.0,665.0,996.0,836.0,-0.28132885899999993,0.003283150999999984,-15.776098262313706
aminohippuric_acid,Aminohippuric_acid,1.7860753326676766,4.087805893272157,1.7860753326676766,100,0.243853,0.525309,0.243853,0.525309,1.7860753326676766,0.2650975196632511,0.6767075306479896,0.2064058337843077,0.4180031868813578,0.243853,0.525309,4.087805893272157,unweighted_total_prob,0.4180031868813578,749.0,479.0,1528.0,1292.0,-0.30473485899999997,0.006569150999999995,-15.435346785727841
aminolevulinic_acid,Aminolevulinic_acid,0.831025531864723,1.898418823257084,0.831025531864723,100,0.272039,0.524989,0.272039,0.524989,0.831025531864723,0.3123664659813178,0.6580268534734427,0.5425541049966998,0.4966681487812442,0.272039,0.524989,1.898418823257084,unweighted_total_prob,0.4966681487812442,1587.0,722.0,1508.0,1570.0,-0.276548859,0.006249151000000008,-17.624733855742914
aminophenazone,Aminophenazone,2.2109386218711715,5.44231509044766,2.2109386218711715,100,0.32994,0.524061,0.32994,0.524061,2.2109386218711715,0.4094685471834175,0.6038528896672524,0.1501986595915497,0.4353683066585779,0.32994,0.524061,5.44231509044766,unweighted_total_prob,0.4353683066585779,320.0,1217.0,1394.0,1385.0,-0.21864785899999994,0.0053211509999999684,-14.080837588552338
