drug_key,drug,ae_score_x,total_prob,total_weighted_prob,n_ae,safety_drug,P_drug_gt_placebo,safety_score,efficacy_score,ae_score_y,safety_norm,efficacy_norm,ae_inverse_norm,composite_score,safety_used,efficacy_used,ae_used,ae_units,composite_used,avoid_rank_ae,avoid_rank_safety,avoid_rank_efficacy,avoid_rank_composite,delta_safety_vs_real,delta_efficacy_vs_real,delta_ae_vs_real
alectinib,Alectinib,7.549185303505508,18.79005745053291,7.549185303505508,100,0.612708,0.017073,0.612708,0.017073,7.549185303505508,0.7670287943900587,0.0130471447691634,0.0526010499621624,0.3225505856561213,0.612708,0.017073,18.79005745053291,unweighted_total_prob,0.3225505856561213,56.0,1599.0,4.0,351.0,0.004401711280822784,-0.4619976634521484,7.988055352121592
alendronic_acid,Alendronic_acid,1.8280030308291293,3.7842830140143584,1.8280030308291293,100,0.368981,0.256578,0.368981,0.256578,1.8280030308291293,0.2943745442698233,0.3955733300964361,0.4452361962849799,0.3650263890034997,0.368981,0.256578,3.7842830140143584,unweighted_total_prob,0.3650263890034997,1556.0,211.0,717.0,625.0,-0.23932528871917724,-0.2224926634521484,-7.01771908439696
alfacalcidol,Alfacalcidol,2.616902105277402,5.334767412394281,2.616902105277402,100,0.411172,0.265565,0.411172,0.265565,2.616902105277402,0.3761945948461765,0.4099269462110734,0.2890518717330596,0.3722589907695119,0.411172,0.265565,5.334767412394281,unweighted_total_prob,0.3722589907695119,1357.0,438.0,770.0,677.0,-0.19713428871917726,-0.2135056634521484,-5.467234686017037
alfuzosin,Alfuzosin,2.711998375481924,5.532813347876068,2.711998375481924,100,0.444857,0.225576,0.444857,0.225576,2.711998375481924,0.4415191523030858,0.3460583855336249,0.2763617155437594,0.3703033582434362,0.444857,0.225576,5.532813347876068,unweighted_total_prob,0.3703033582434362,1323.0,703.0,539.0,659.0,-0.16344928871917724,-0.2534946634521484,-5.26918875053525
alimemazine,Alimemazine,5.0830565144307895,11.181891970336434,5.0830565144307895,100,0.453354,0.394896,0.453354,0.394896,5.0830565144307895,0.4579971919264005,0.6164883711273027,0.1134665388205599,0.4524875329855933,0.453354,0.394896,11.181891970336434,unweighted_total_prob,0.4524875329855933,460.0,793.0,1381.0,1229.0,-0.15495228871917727,-0.08417466345214836,0.3798898719251156
aliskiren,Aliskiren,4.714374426612628,9.09431120753288,4.714374426612628,100,0.496703,0.229413,0.496703,0.229413,4.714374426612628,0.5420629256713779,0.3521866624927729,0.1280373393592813,0.3833073031375166,0.496703,0.229413,9.09431120753288,unweighted_total_prob,0.3833073031375166,713.0,1236.0,568.0,742.0,-0.11160328871917724,-0.24965766345214838,-1.707690890878439
alitretinoin,Alitretinoin,2.4978299169568325,5.547033749520774,2.4978299169568325,100,0.443048,0.408235,0.443048,0.408235,2.4978299169568325,0.4380109995811161,0.6377927981166369,0.3063039087375095,0.4915823008266031,0.443048,0.408235,5.547033749520774,unweighted_total_prob,0.4915823008266031,1320.0,682.0,1421.0,1429.0,-0.16525828871917725,-0.07083566345214837,-5.254968348890544
allopurinol,Allopurinol,5.3367152317427085,10.962314818054434,5.3367152317427085,100,0.362889,0.440711,0.362889,0.440711,5.3367152317427085,0.282560466667701,0.6896619465464756,0.1046106692869674,0.4098110991430642,0.362889,0.440711,10.962314818054434,unweighted_total_prob,0.4098110991430642,489.0,183.0,1514.0,946.0,-0.24541728871917723,-0.03835966345214836,0.160312719643116
allylestrenol,Allylestrenol,2.330589586449785,5.135938612744208,2.330589586449785,100,0.489547,0.476396,0.489547,0.476396,2.330589586449785,0.5281854569713141,0.7466563597044628,0.3335116655976168,0.5766390597898341,0.489547,0.476396,5.135938612744208,unweighted_total_prob,0.5766390597898341,1402.0,1182.0,1565.0,1600.0,-0.11875928871917724,-0.002674663452148396,-5.66606348566711
almitrine,Almitrine,5.557112394925205,12.282619319856162,5.557112394925205,100,0.458509,0.285675,0.458509,0.285675,5.557112394925205,0.4679941666537381,0.4420456977483334,0.0975724438118166,0.3835304345231919,0.458509,0.285675,12.282619319856162,unweighted_total_prob,0.3835304345231919,343.0,839.0,887.0,744.0,-0.14979728871917725,-0.19339566345214837,1.4806172214448434
